PERMNO,DIVAMT,EXDT
77126,0.073,20110913
77126,0.073,20111012
77126,0.073,20111110
77126,0.073,20111213
77126,0.073,20120111
77126,0.073,20120213
77126,0.073,20120313
77126,0.073,20120411
77126,0.073,20120511
77126,0.073,20120613
77126,0.073,20120711
77126,0.073,20120813
77126,0.073,20120912
77126,0.073,20121011
77126,0.073,20121113
77126,0.07,20121212
77126,0.07,20130111
77126,0.07,20130213
77126,0.0982,20130306
77126,0.07,20130306
77128,,
77129,0.16,20100331
77129,0.16,20100629
77129,0.16,20101001
77129,0.18,20101230
77129,0.18,20110401
77129,0.18,20110701
77129,0.18,20111003
77129,0.19,20111230
77129,0.19,20120402
77129,0.19,20120702
77129,0.19,20121001
77129,0.21,20121228
77129,0.21,20130401
77129,0.21,20130701
77129,0.21,20131001
77129,0.225,20131230
77129,0.225,20140401
77129,0.225,20140701
77129,0.225,20141001
77129,0.24,20141230
77129,0.24,20150401
77129,0.24,20150701
77129,0.24,20151001
77129,0.255,20151230
77129,0.255,20160401
77129,0.255,20160701
77129,0.255,20161003
77129,0.27,20161229
77131,0.08,20100113
77131,0.08,20100210
77131,0.08,20100311
77131,0.08,20100413
77131,0.08,20100512
77131,0.08,20100611
77131,0.08,20100713
77131,0.08,20100811
77131,0.08,20100913
77131,0.08,20101013
77131,0.08,20101110
77131,0.08,20101213
77131,0.08,20110112
77131,0.08,20110211
77131,0.08,20110311
77131,0.08,20110413
77131,0.08,20110511
77131,0.08,20110613
77131,0.08,20110713
77131,0.08,20110811
77131,0.08,20110913
77131,0.08,20111012
77131,0.08,20111114
77131,0.08,20111213
77131,0.08,20120112
77131,0.08,20120213
77131,0.08,20120312
77131,0.08,20120411
77131,0.08,20120511
77131,0.08,20120613
77131,0.08,20120712
77131,0.08,20120813
77131,0.08,20120914
77131,0.08,20121010
77131,0.08,20121113
77131,0.07625,20121212
77131,0.07625,20130110
77131,0.07625,20130207
77131,0.07625,20130307
77131,0.07625,20130409
77131,0.07625,20130509
77131,0.07625,20130611
77131,0.06625,20130709
77131,0.06625,20130808
77131,0.06625,20130911
77131,0.06625,20131009
77131,0.06625,20131106
77131,0.06625,20131210
77131,0.06625,20140113
77131,0.06625,20140212
77131,0.06625,20140312
77131,0.06625,20140410
77131,0.06625,20140508
77131,0.068,20140611
77131,0.068,20140710
77131,0.068,20140807
77131,0.068,20140911
77131,0.068,20141014
77131,0.068,20141112
77131,0.068,20141212
77131,0.068,20150112
77131,0.068,20150211
77131,0.068,20150311
77131,0.068,20150409
77131,0.068,20150511
77131,0.068,20150609
77131,0.068,20150709
77131,0.068,20150811
77131,0.068,20150910
77131,0.068,20151013
77131,0.068,20151112
77131,0.068,20151209
77131,0.068,20160113
77131,0.068,20160210
77131,0.068,20160310
77131,0.068,20160411
77131,0.068,20160511
77131,0.068,20160609
77131,0.068,20160711
77131,0.068,20160810
77131,0.0614,20160912
77131,0.0614,20161012
77131,0.0614,20161109
77131,0.0614,20161212
77132,,
77133,,
77134,,
77135,,
77136,0.085,20100113
77136,0.085,20100210
77136,0.085,20100311
77136,0.085,20100413
77136,0.085,20100512
77136,0.085,20100611
77136,0.085,20100713
77136,0.085,20100811
77136,0.085,20100913
77136,0.085,20101013
77136,0.085,20101110
77136,0.085,20101213
77136,0.085,20110112
77136,0.085,20110211
77136,0.085,20110311
77136,0.085,20110413
77136,0.085,20110511
77136,0.085,20110613
77136,0.085,20110713
77136,0.085,20110811
77136,0.085,20110913
77136,0.085,20111012
77136,0.085,20111114
77136,0.085,20111213
77136,0.085,20120112
77136,0.085,20120213
77136,0.085,20120312
77136,0.085,20120411
77136,0.085,20120511
77136,0.085,20120613
77136,0.085,20120712
77136,0.085,20120822
77136,0.085,20120914
77136,0.272,20121010
77140,,
77142,,
77143,,
77144,,
77145,,
77146,,
77147,0.109,20100202
77147,0.109,20100302
77147,0.109,20100401
77147,0.109,20100503
77147,0.109,20100601
77147,0.109,20100701
77147,0.109,20100802
77147,0.109,20100901
77147,0.109,20101001
77147,0.109,20101101
77147,0.109,20101201
77147,0.109,20101228
77147,0.109,20110201
77147,0.0979,20110301
77147,0.0979,20110401
77147,0.0979,20110502
77147,0.0979,20110601
77147,0.0979,20110701
77147,0.0979,20110801
77147,0.0979,20110901
77147,0.075,20111003
77147,0.075,20111101
77147,0.075,20111201
77147,0.075,20111228
77147,0.075,20120201
77147,0.075,20120301
77147,0.075,20120402
77147,0.07,20120501
77147,0.07,20120601
77147,0.07,20120702
77147,0.07,20120801
77147,0.07,20120904
77147,0.07,20121001
77147,0.07,20121101
77147,0.07,20121203
77147,0.065,20121226
77147,0.065,20130201
77147,0.06,20130301
77147,0.06,20130401
77147,0.0575,20130501
77147,0.0575,20130603
77147,0.0575,20130701
77147,0.0575,20130801
77147,0.0575,20130903
77147,0.0575,20131001
77147,0.0575,20131101
77147,0.0575,20131202
77147,0.0575,20140203
77147,0.0575,20140303
77147,0.0575,20140401
77147,0.0575,20140501
77147,0.0575,20140602
77147,0.0575,20140701
77147,0.055,20140801
77148,,
77149,0.051,20100210
77149,0.051,20100311
77149,0.051,20100413
77149,0.051,20100512
77149,0.051,20100611
77149,0.051,20100713
77149,0.051,20100812
77149,0.051,20100913
77149,0.051,20101013
77149,0.051,20101110
77149,0.051,20101213
77149,0.051,20101229
77149,0.03482,20101229
77149,0.051,20110211
77149,0.051,20110311
77149,0.051,20110413
77149,0.051,20110512
77149,0.051,20110613
77149,0.051,20110713
77149,0.051,20110811
77149,0.051,20110913
77149,0.053,20111012
77149,0.053,20111110
77149,0.053,20111212
77149,0.053,20111228
77149,0.053,20120213
77149,0.053,20120313
77149,0.053,20120412
77149,0.053,20120511
77149,0.057,20120613
77149,0.057,20120712
77149,0.057,20120813
77149,0.057,20120912
77149,0.057,20121011
77149,0.057,20121113
77149,0.057,20121212
77149,0.057,20121227
77149,0.057,20130213
77149,0.057,20130313
77149,0.057,20130411
77149,0.057,20130513
77149,0.057,20130612
77149,0.0595,20130711
77149,0.0595,20130813
77149,0.0595,20130912
77149,0.0595,20131011
77149,0.0595,20131113
77149,0.0595,20131211
77149,0.0595,20131227
77149,0.0595,20140212
77149,0.0595,20140312
77149,0.0595,20140411
77149,0.0595,20140513
77149,0.0595,20140612
77149,0.0595,20140711
77149,0.0595,20140813
77149,0.0595,20140911
77149,0.0595,20141010
77149,0.165,20141023
77150,,
77151,,
77152,0.069,20100113
77152,0.069,20100210
77152,0.0765,20100311
77152,0.0765,20100413
77152,0.0765,20100512
77152,0.08,20100611
77152,0.08,20100713
77152,0.08,20100812
77152,0.0825,20100913
77152,0.0825,20101013
77152,0.0825,20101110
77152,0.0825,20101213
77152,0.00192,20101213
77152,0.0825,20110112
77152,0.0825,20110211
77152,0.0825,20110311
77152,0.0825,20110413
77152,0.0825,20110512
77152,0.0825,20110613
77152,0.0825,20110713
77152,0.0825,20110811
77152,0.0825,20110913
77152,0.0825,20111012
77152,0.0825,20111110
77152,0.08348,20111213
77152,0.0825,20120111
77152,0.0825,20120213
77152,0.0835,20120313
77152,0.0835,20120412
77152,0.0835,20120511
77152,0.0835,20120613
77152,0.0835,20120712
77152,0.0835,20120813
77152,0.0835,20120912
77152,0.0835,20121011
77152,0.0835,20121113
77152,0.0983,20121212
77152,0.0835,20130111
77152,0.0835,20130213
77152,0.0835,20130313
77152,0.0835,20130411
77152,0.0835,20130513
77152,0.0835,20130612
77152,0.0835,20130711
77152,0.0835,20130813
77152,0.0835,20130912
77152,0.0835,20131011
77152,0.0835,20131113
77152,0.08232,20131211
77152,0.0805,20140113
77152,0.0805,20140212
77152,0.0805,20140312
77152,0.0805,20140411
77152,0.0805,20140513
77152,0.0805,20140612
77152,0.0805,20140711
77152,0.0805,20140813
77152,0.0805,20140911
77152,0.0805,20141010
77152,0.0805,20141112
77152,0.0821,20141210
77152,0.077,20150113
77152,0.077,20150211
77152,0.077,20150311
77152,0.077,20150413
77152,0.077,20150513
77152,0.077,20150611
77152,0.077,20150713
77152,0.077,20150812
77152,0.077,20150911
77152,0.077,20151013
77152,0.077,20151112
77152,0.08494,20151210
77152,0.077,20160113
77152,0.077,20160211
77152,0.077,20160311
77152,0.077,20160413
77152,0.077,20160512
77152,0.072,20160613
77152,0.072,20160713
77152,0.072,20160811
77152,0.072,20160913
77152,0.072,20161012
77152,0.072,20161110
77152,0.0736,20161208
77153,0.072,20100113
77153,0.072,20100210
77153,0.074,20100311
77153,0.074,20100413
77153,0.074,20100512
77153,0.074,20100611
77153,0.074,20100713
77153,0.074,20100811
77153,0.074,20100913
77153,0.074,20101013
77153,0.074,20101110
77153,0.074,20101213
77153,0.074,20110112
77153,0.074,20110211
77153,0.074,20110311
77153,0.074,20110413
77153,0.074,20110511
77153,0.074,20110613
77153,0.074,20110713
77153,0.074,20110811
77153,0.0755,20110913
77153,0.0755,20111012
77153,0.0755,20111110
77153,0.0755,20111213
77153,0.0755,20120111
77153,0.0755,20120213
77153,0.0755,20120313
77153,0.0755,20120411
77153,0.0755,20120511
77153,0.0755,20120613
77153,0.0755,20120711
77153,0.0755,20120813
77153,0.0755,20120912
77153,0.0755,20121011
77153,0.0755,20121113
77153,0.072,20121212
77153,0.072,20130111
77153,0.072,20130213
77153,0.072,20130313
77153,0.072,20130411
77153,0.072,20130501
77153,0.0501,20130501
77154,0.07,20100113
77154,0.07,20100210
77154,0.07,20100311
77154,0.07,20100413
77154,0.07,20100512
77154,0.0725,20100611
77154,0.0725,20100713
77154,0.0725,20100811
77154,0.0725,20100913
77154,0.0725,20101013
77154,0.0725,20101110
77154,0.0725,20101213
77154,0.0725,20110112
77154,0.0725,20110211
77154,0.0725,20110311
77154,0.0725,20110413
77154,0.0725,20110511
77154,0.0765,20110613
77154,0.0765,20110713
77154,0.0765,20110811
77154,0.0785,20110913
77154,0.0785,20111012
77154,0.0785,20111110
77154,0.0785,20111213
77154,0.0785,20120111
77154,0.0785,20120213
77154,0.0785,20120313
77154,0.0785,20120411
77154,0.0785,20120511
77154,0.0735,20120613
77154,0.0735,20120711
77154,0.0735,20120813
77154,0.0735,20120912
77154,0.0735,20121011
77154,0.0735,20121113
77154,0.07,20121212
77154,0.07,20130111
77154,0.07,20130213
77154,0.07,20130313
77154,0.07,20130411
77154,0.07,20130513
77154,0.07,20130612
77154,0.07,20130711
77154,0.07,20130813
77154,0.07,20130911
77154,0.07,20131010
77154,0.07,20131113
77154,0.0009,20131211
77154,0.07,20131211
77154,0.072,20140113
77154,0.072,20140212
77154,0.072,20140312
77154,0.072,20140411
77154,0.072,20140513
77154,0.072,20140611
77154,0.072,20140711
77154,0.072,20140813
77154,0.072,20140911
77154,0.072,20141010
77154,0.072,20141112
77154,0.072,20141211
77154,0.072,20150113
77154,0.072,20150211
77154,0.0685,20150311
77154,0.0685,20150413
77154,0.0685,20150513
77154,0.0685,20150611
77154,0.0685,20150713
77154,0.0685,20150812
77154,0.065,20150911
77154,0.065,20151013
77154,0.065,20151110
77154,0.0002,20151211
77154,0.065,20151211
77154,0.065,20160113
77154,0.065,20160210
77154,0.065,20160311
77154,0.065,20160413
77154,0.065,20160511
77154,0.062,20160613
77154,0.062,20160713
77154,0.062,20160811
77154,0.011,20160907
77155,,
77156,,
77157,,
77158,,
77159,,
77161,,
77162,,
77163,,
77164,,
77165,1,20121218
77165,1.5,20131119
77165,1.5,20141201
77165,2,20151130
77165,2.5,20160719
77165,2.5,20161128
77166,,
77167,,
77168,,
77169,,
77170,,
77171,,
77172,,
77173,,
77174,,
77175,,
77176,,
77177,,
77178,0.17,20100224
77178,0.19,20100526
77178,0.19,20100825
77178,0.19,20101122
77178,0.19,20110223
77178,0.215,20110525
77178,0.215,20110824
77178,0.215,20111121
77178,0.215,20120229
77178,0.25,20120530
77178,0.25,20120905
77178,0.25,20121205
77178,0.25,20130306
77178,0.35,20130603
77178,0.35,20130830
77178,0.35,20131127
77178,0.35,20140303
77178,0.42,20140602
77178,0.42,20140829
77178,0.42,20141126
77178,0.42,20150302
77178,0.48,20150601
77178,0.48,20150831
77178,0.48,20151127
77178,0.48,20160229
77178,0.53,20160527
77178,0.53,20160829
77178,0.53,20161128
77179,,
77180,,
77181,,
77182,0.0625,20100224
77182,0.0625,20100526
77182,0.0625,20100825
77182,0.07,20101123
77182,0.07,20110223
77182,0.07,20110525
77182,0.07,20110824
77182,0.08,20111122
77182,0.08,20120229
77182,0.08,20120530
77182,0.08,20120829
77182,0.09,20121127
77182,0.09,20130227
77182,0.09,20130529
77182,0.09,20130828
77182,0.09,20131126
77182,0.105,20140226
77182,0.105,20140528
77182,0.105,20140827
77182,0.105,20141125
77182,0.125,20150225
77182,0.125,20150527
77182,0.125,20150826
77182,0.125,20151124
77182,0.145,20160224
77182,0.145,20160525
77182,0.145,20160824
77182,0.145,20161122
77183,,
77184,,
77185,,
77186,,
77187,,
77188,,
77189,,
77190,,
77191,0.07,20140514
77191,0.07,20140813
77191,0.07,20141124
77191,0.07,20150209
77191,0.08,20150512
77191,0.08,20150813
77191,0.08,20151125
77191,0.08,20160210
77191,0.09,20160511
77191,0.09,20160810
77191,0.09,20161129
77192,,
77193,,
77194,,
77195,,
77196,,
77197,,
77198,,
77199,,
77200,,
77201,,
77202,,
77203,,
77204,,
77205,,
77206,,
77207,,
77208,,
77209,,
77210,,
77211,,
77212,,
77213,,
77214,,
77215,,
77216,,
77217,0.08,20141107
77217,0.08,20150213
77217,0.08,20150511
77217,0.08,20150810
77217,0.33,20151106
77217,0.08,20160212
77217,0.08,20160509
77217,0.08,20160808
77217,0.08,20161107
77218,,
77219,,
77220,,
77221,,
77222,,
77223,,
77224,,
77225,,
77226,,
77227,,
77228,,
77229,,
77230,,
77231,,
77233,,
77234,,
77235,,
77236,0.07,20100218
77236,0.07,20100527
77236,0.07,20100824
77236,0.07,20101118
77236,0.07,20110222
77236,0.07,20110526
77236,0.07,20110824
77236,0.07,20111118
77236,0.07,20120213
77236,0.07,20120221
77236,0.07,20120524
77236,0.07,20120821
77236,0.07,20121121
77236,0.07,20130221
77236,0.07,20130530
77236,0.07,20130820
77236,0.08,20131121
77236,0.08,20140218
77236,0.08,20140522
77236,0.08,20140819
77236,0.04,20141121
77236,0.04,20150217
77236,0.04,20150522
77236,0.04,20150818
77236,0.04,20151119
77236,0.04,20160217
77236,0.04,20160526
77236,0.04,20160817
77236,0.04,20161121
77237,,
77238,,
77239,0.3925,20100329
77239,0.3925,20100628
77239,0.4125,20100928
77239,0.4125,20101229
77239,0.4125,20110329
77239,0.4125,20110628
77239,0.4125,20110928
77239,0.4125,20111228
77239,0.275,20120328
77239,0.275,20120627
77239,0.275,20120926
77239,0.275,20121227
77239,0.275,20130326
77239,0.275,20130626
77239,0.275,20130926
77239,0.275,20131227
77239,0.275,20140327
77239,0.275,20140626
77239,0.275,20140926
77239,0.275,20141229
77239,0.275,20150327
77239,0.275,20150626
77239,0.275,20150928
77239,0.275,20151229
77239,0.275,20160329
77239,0.275,20160628
77239,0.275,20160928
77239,0.275,20161228
77240,,
77241,,
77242,,
77245,,
77246,,
77247,,
77248,,
77249,,
77250,,
77251,,
77252,,
77253,,
77254,,
77255,,
77256,0.01,20100225
77256,0.01,20100602
77256,0.01,20100901
77256,0.01,20101202
77256,0.01,20110309
77256,0.01,20110609
77256,0.01,20110907
77256,0.01,20111201
77256,0.01,20120301
77256,0.01,20120601
77256,0.03,20120830
77256,0.03,20121130
77256,0.06,20130301
77256,0.06,20130531
77256,0.08,20130904
77256,0.08,20131204
77256,0.1,20140228
77256,0.1,20140604
77256,0.11,20140903
77256,0.11,20141203
77256,0.13,20150304
77256,0.13,20150603
77256,0.14,20150902
77256,0.14,20151202
77256,0.15,20160302
77256,0.15,20160602
77256,0.15,20160830
77256,0.16,20161201
77257,,
77258,,
77259,,
77260,,
77261,,
77262,,
77263,,
77264,,
77265,,
77266,,
77267,,
77268,,
77269,,
77270,,
77271,,
77272,,
77273,,
77274,0.43,20150612
77274,0.43,20150914
77274,0.43,20151214
77274,0.43,20160314
77274,0.47,20160614
77274,0.47,20160914
77274,0.47,20161213
77275,,
77276,,
77277,,
77278,,
77279,1,20121213
77279,0.1,20140530
77279,0.1,20140829
77279,0.1,20141113
77279,0.1,20150227
77279,0.11,20150602
77279,0.11,20150901
77279,0.11,20151201
77279,0.11,20160301
77279,0.12,20160601
77279,0.12,20160830
77279,0.14,20161129
77280,,
77281,0.1,20110106
77281,0.1,20110408
77281,0.1,20110622
77281,0.1,20110915
77281,0.14,20120111
77281,0.14,20120403
77281,0.14,20120627
77281,0.14,20120926
77281,2,20121206
77281,0.2,20130116
77281,0.2,20130410
77281,0.1,20130702
77281,0.1,20130925
77281,0.12,20140115
77281,0.12,20140409
77281,0.12,20140701
77281,0.12,20140924
77281,0.13,20150114
77281,0.13,20150408
77281,0.13,20150630
77281,0.13,20150930
77281,0.135,20160113
77281,0.135,20160406
77281,0.135,20160629
77281,0.135,20160929
77282,,
77283,,
77284,,
77285,,
77286,,
77287,,
77288,,
77289,,
77291,,
77292,0.5,20100311
77292,0.5,20100913
77292,0.15,20110304
77292,0.15,20110606
77292,0.15,20110906
77292,0.15,20111206
77292,0.15,20120305
77292,0.15,20120605
77292,0.15,20120905
77292,0.15,20121205
77292,0.15,20130301
77292,0.15,20130603
77292,0.15,20130903
77292,0.15,20131203
77292,0.15,20140303
77292,0.15,20140603
77292,0.15,20140903
77292,0.15,20141203
77292,0.15,20150303
77292,0.15,20150603
77292,0.15,20150902
77292,0.15,20151202
77292,0.05,20160302
77292,0.05,20160602
77293,,
77294,,
77295,,
77296,,
77297,,
77298,,
77299,,
77300,0.125,20100202
77300,0.125,20100525
77300,0.25,20100825
77300,0.25,20101123
77300,0.25,20110222
77300,0.25,20110525
77300,0.3,20110824
77300,0.3,20111122
77300,0.3,20120222
77300,0.3,20120523
77300,0.325,20120823
77300,0.325,20121121
77300,0.325,20130220
77300,0.325,20130523
77300,0.4375,20130823
77300,0.4375,20131122
77300,0.4375,20140220
77300,0.4375,20140522
77300,0.45,20140825
77300,2,20140829
77300,0.45,20141124
77300,0.45,20150220
77300,0.45,20150522
77300,0.47,20150825
77300,0.47,20151123
77300,0.47,20160223
77300,0.47,20160525
77300,0.5,20160824
77300,0.5,20161122
77301,,
77302,0.0699,20100119
77302,0.0685,20100216
77302,0.0692,20100323
77302,0.0704,20100420
77302,0.0688,20100518
77302,0.0662,20100622
77302,0.0673,20100720
77302,0.0708,20100817
77302,0.0706,20100921
77302,0.0734,20101019
77302,0.0746,20101116
77302,0.5016,20101221
77302,0.0723,20101221
77302,0.0653,20110118
77302,0.0669,20110215
77302,0.0678,20110322
77302,0.0684,20110419
77302,0.0688,20110517
77302,0.0591,20110621
77302,0.0583,20110719
77302,0.058,20110816
77302,0.0582,20110920
77302,0.0563,20111018
77302,0.0574,20111115
77302,0.0102,20111220
77302,0.0557,20120117
77302,0.0516,20120417
77302,0.0567,20120522
77302,0.0558,20120619
77302,0.0558,20120717
77302,0.0565,20120821
77302,0.0576,20120918
77302,0.0587,20121016
77302,0.0581,20121120
77302,0.0589,20121218
77302,0.058,20130122
77302,0.0579,20130219
77302,0.0572,20130319
77302,0.0573,20130416
77302,0.0576,20130521
77302,0.0552,20130618
77302,0.0523,20130723
77302,0.0527,20130820
77302,0.0519,20130917
77302,0.0525,20131022
77302,0.0528,20131119
77302,0.0522,20131217
77302,0.0523,20140121
77302,0.0523,20140218
77302,0.0525,20140318
77302,0.0526,20140422
77302,0.0529,20140520
77302,0.0444,20140617
77302,0.0444,20140722
77302,0.0438,20140819
77302,0.0441,20140916
77302,0.0431,20141021
77302,0.0425,20141118
77302,0.0422,20141216
77302,0.0417,20150120
77302,0.0415,20150217
77302,0.0411,20150317
77302,0.0413,20150421
77302,0.0418,20150519
77302,0.0736,20150616
77302,0.0726,20150721
77302,0.0725,20150818
77302,0.0711,20150922
77302,0.0698,20151020
77302,0.0695,20151117
77302,0.0692,20151222
77302,0.0686,20160119
77302,0.0674,20160216
77302,0.0666,20160322
77302,0.068,20160419
77303,,
77304,,
77306,,
77307,,
77308,,
77309,0.0575,20100120
77309,0.0575,20100217
77309,0.0575,20100322
77309,0.0575,20100421
77309,0.066,20100519
77309,0.066,20100621
77309,0.066,20100721
77309,0.0725,20100820
77309,0.0725,20100921
77309,0.0725,20101020
77309,0.0725,20101118
77309,0.0735,20101221
77309,0.03,20101221
77309,0.0735,20110120
77309,0.0735,20110216
77309,0.0735,20110322
77309,0.0735,20110419
77309,0.0735,20110519
77309,0.0735,20110621
77309,0.0735,20110720
77309,0.0755,20110822
77309,0.0755,20110921
77309,0.0755,20111020
77309,0.0755,20111118
77309,0.1205,20111220
77309,0.0755,20120120
77309,0.0755,20120217
77309,0.0755,20120321
77309,0.0755,20120419
77309,0.0755,20120521
77309,0.0755,20120620
77309,0.0755,20120720
77309,0.0755,20120822
77309,0.0755,20120919
77309,0.0755,20121022
77309,0.0755,20121120
77309,0.1895,20121219
77309,0.073,20130122
77309,0.073,20130219
77309,0.073,20130319
77309,0.073,20130419
77309,0.073,20130522
77309,0.073,20130619
77309,0.073,20130722
77309,0.073,20130821
77309,0.073,20130919
77309,0.073,20131022
77309,0.073,20131119
77309,0.146,20131219
77309,0.073,20140122
77309,0.073,20140219
77309,0.073,20140320
