date,mktrf,smb,hml
19700824,0.023400,0.006700,-0.014300
19700825,0.003800,0.009800,-0.008300
19700826,0.003100,0.009500,-0.000900
19700827,-0.001200,0.007900,0.000100
19700828,0.009900,0.007000,-0.002500
19700831,-0.003500,0.007000,0.002700
19700901,-0.006400,0.000400,0.002900
19700902,-0.000200,0.003800,-0.004000
19700903,0.014600,0.002200,-0.009300
19700904,0.010700,0.006800,-0.000100
19700908,0.003600,0.006800,-0.006600
19700909,-0.003000,0.002200,-0.001600
19700910,-0.005800,0.003300,0.002200
19700911,0.003500,0.010100,-0.003200
19700914,-0.005100,0.001000,0.001900
19700915,-0.009800,-0.002800,-0.001200
19700916,0.005700,0.004300,-0.006700
19700917,0.008000,0.007200,-0.007200
19700918,0.004400,0.005900,0.000900
19700921,-0.008400,-0.001200,0.003200
19700922,-0.003600,-0.000800,-0.000200
19700923,0.013500,0.002200,-0.006300
19700924,0.014300,0.014000,-0.013800
19700925,0.001700,0.001300,-0.000100
19700928,-0.000600,0.006900,-0.005400
19700929,0.005800,0.007700,-0.000400
19700930,-0.001200,-0.000200,0.003500
19701001,0.001200,-0.002600,-0.001100
19701002,0.010500,0.004100,-0.003000
19701005,0.014400,-0.001700,0.000100
19701006,0.002300,-0.008600,0.009200
19701007,-0.000300,0.002000,0.000700
19701008,-0.011500,-0.003900,0.004700
19701009,-0.009700,0.003200,0.000900
19701012,-0.009800,0.000000,0.003700
19701013,-0.002600,0.000600,-0.003500
19701014,0.001300,-0.002100,-0.000500
19701015,0.004100,-0.004700,0.002500
19701016,-0.006000,-0.006400,0.005800
19701019,-0.014100,-0.004600,0.006300
19701020,0.005700,-0.003500,-0.010600
19701021,-0.000800,-0.002700,0.001300
19701022,-0.004300,-0.002900,0.001300
19701023,0.004900,0.001600,-0.005200
19701026,-0.005300,0.001400,-0.000900
19701027,-0.003000,-0.003000,-0.001400
19701028,0.003200,-0.003300,-0.008800
19701029,-0.001800,-0.004000,0.002600
19701030,-0.000700,-0.002700,-0.000900
19701102,0.003200,-0.000700,-0.001800
19701103,0.008500,0.002500,0.003300
19701104,0.001800,-0.002900,0.002000
19701105,-0.002000,-0.001800,0.000600
19701106,0.000900,-0.003200,0.002400
19701109,0.005000,-0.002400,-0.002400
19701110,0.001500,-0.000100,-0.000800
19701111,0.002700,-0.000800,0.003600
19701112,-0.011100,-0.006900,0.004200
19701113,-0.009600,-0.002700,0.002800
19701116,-0.001700,-0.003900,-0.002100
19701117,0.000500,-0.003300,0.002500
19701118,-0.007700,-0.007100,0.003200
19701119,0.000900,-0.004500,-0.001800
19701120,0.009800,-0.000400,-0.003300
19701123,0.006300,-0.003400,0.000900
19701124,0.005800,-0.003700,0.002600
19701125,0.004200,-0.000300,0.003500
19701127,0.009800,-0.001500,-0.003600
19701130,0.016700,0.007600,-0.001000
19701201,0.002900,-0.000800,0.001900
19701202,0.012200,0.001100,-0.004300
19701203,0.004500,0.000500,0.004900
19701204,0.005700,0.001100,0.002100
19701207,0.005800,0.001700,-0.002500
19701208,-0.005200,-0.001700,0.000500
19701209,0.000100,-0.003000,-0.000300
19701210,0.003400,-0.001000,-0.000700
19701211,0.003700,0.001700,-0.001500
19701214,-0.005700,-0.004700,0.003500
19701215,-0.001800,-0.002400,0.001300
19701216,0.001200,0.002100,0.000200
19701217,0.003100,0.001400,0.000200
19701218,0.002100,0.003800,-0.000400
19701221,-0.002900,0.001200,0.000400
19701222,0.001200,0.001800,0.000900
19701223,0.001500,0.003800,0.000900
19701224,0.006900,0.009600,-0.001500
19701228,0.005300,0.002200,0.000500
19701229,0.011100,0.005000,0.002500
19701230,0.001800,0.001200,0.000800
19701231,-0.001000,0.002600,-0.000900
19710104,-0.009900,0.005400,0.006900
19710105,0.008200,0.006500,0.000200
19710106,0.007400,0.008900,0.004900
19710107,0.000500,0.000900,0.005400
19710108,-0.001300,0.000500,0.004100
19710111,-0.001100,0.004900,0.001500
19710112,0.009800,0.008000,0.003800
19710113,-0.000900,0.003900,-0.002100
19710114,0.002900,0.000300,0.001500
19710115,0.002800,0.004200,0.002600
19710118,0.003500,0.002400,0.002500
19710119,0.002900,-0.001300,-0.000400
19710120,0.000800,0.003500,-0.000500
19710121,0.004700,0.005000,-0.005700
19710122,0.006700,0.000100,-0.003000
19710125,0.004700,0.004700,-0.005400
19710126,0.002800,0.002400,-0.006600
19710127,-0.007400,-0.000200,0.000000
19710128,0.003700,0.006600,0.002100
19710129,0.006600,0.002200,0.001300
19710201,0.006700,0.006800,-0.002000
19710202,0.000600,0.000700,-0.000400
19710203,0.003000,0.007100,-0.003800
19710204,0.001400,0.001400,-0.002600
19710205,0.004500,0.001800,-0.000300
19710208,0.006000,0.008800,0.000400
19710209,-0.000400,-0.002700,-0.001000
19710210,-0.001100,-0.001900,-0.000100
19710211,0.005200,0.003000,0.004800
19710212,0.005900,0.005800,-0.000500
19710216,0.002400,0.000000,-0.001000
19710217,-0.004800,-0.001100,0.003100
19710218,-0.006800,-0.002800,0.002100
19710219,-0.009300,-0.005200,0.001800
19710222,-0.010600,-0.008300,-0.003000
19710223,0.005000,0.005300,-0.004000
19710224,0.007400,0.005700,-0.003000
19710225,0.001600,-0.002700,0.001000
19710226,-0.002500,-0.002500,-0.004300
19710301,0.003000,0.002400,-0.002600
19710302,0.000500,0.003200,0.001600
19710303,0.000100,0.003200,-0.001900
19710304,0.010500,0.003600,-0.004300
19710305,0.010600,0.002400,-0.002500
19710308,0.004800,0.004900,-0.003800
19710309,0.001400,0.004600,-0.004500
19710310,-0.001200,0.001900,-0.004200
19710311,-0.000200,-0.004400,0.003600
19710312,0.001600,-0.001500,-0.001200
19710315,0.011400,0.001800,-0.004200
19710316,0.004600,-0.001800,-0.001600
19710317,0.000100,-0.000200,-0.004600
19710318,0.001100,0.004300,-0.000600
19710319,-0.001800,0.000200,-0.000400
19710322,-0.004000,-0.002000,0.001100
19710323,-0.003300,0.001300,-0.000900
19710324,-0.006100,-0.000100,-0.000200
19710325,0.000200,-0.000600,-0.000400
19710326,0.003800,0.001900,-0.002100
19710329,0.000800,-0.002800,-0.001900
19710330,0.002100,-0.000500,-0.001000
19710331,0.000900,0.002400,-0.001600
19710401,0.000600,-0.000100,-0.002300
19710402,0.002000,0.000600,-0.003100
19710405,0.001700,-0.001000,0.001200
19710406,0.005900,-0.002200,-0.000400
19710407,0.004300,-0.000200,0.003800
19710408,0.001400,0.001300,0.000500
19710412,0.006700,-0.001900,-0.000300
19710413,0.000400,0.000200,0.000000
19710414,0.003500,0.001800,0.003900
19710415,0.001400,-0.001800,0.005500
19710416,0.000000,-0.000700,0.004000
19710419,0.004100,-0.003400,0.001100
19710420,-0.004900,-0.005000,-0.000300
19710421,-0.002700,0.000400,-0.000900
19710422,0.002900,0.000900,0.001500
19710423,0.005000,0.001500,-0.003700
19710426,0.000000,0.005300,0.001100
19710427,0.004400,0.001400,-0.001900
19710428,0.003400,0.001000,-0.002600
19710429,-0.002500,-0.004000,-0.000100
19710430,-0.006500,0.001300,-0.000200
19710503,-0.005700,0.002300,-0.001800
19710504,0.005500,0.002000,-0.000300
19710505,-0.000300,-0.000800,-0.001700
19710506,-0.005800,-0.003900,0.000000
19710507,-0.003200,-0.001200,-0.001200
19710510,-0.004900,-0.001900,0.002100
19710511,0.002900,-0.000500,0.001000
19710512,0.002300,-0.001200,-0.001300
19710513,-0.002000,0.000900,-0.004100
19710514,-0.004200,0.001600,0.000900
19710517,-0.015200,-0.004400,0.001700
19710518,0.000500,-0.002500,-0.001800
19710519,0.002300,-0.001600,0.000800
19710520,0.002500,0.000600,-0.002000
19710521,-0.003500,-0.000300,-0.000900
19710524,-0.008300,-0.000500,-0.002800
19710525,-0.006500,-0.001300,-0.003500
19710526,0.001500,0.000500,-0.001200
19710527,-0.001100,-0.000800,0.000500
19710528,0.002700,0.002200,0.000400
19710601,0.006100,-0.000500,-0.000800
19710602,0.008400,0.003500,-0.002400
19710603,0.001800,0.004400,-0.001200
19710604,0.002500,0.000400,-0.001800
19710607,-0.001600,0.001200,-0.001500
19710608,-0.007900,-0.001700,0.002800
19710609,-0.000700,-0.003000,-0.001500
19710610,0.002900,-0.001200,-0.002100
19710611,0.003400,-0.003300,-0.002600
19710614,-0.008100,-0.001700,-0.001000
19710615,0.000200,-0.004500,-0.002100
19710616,0.001600,-0.002700,-0.004600
19710617,-0.000300,-0.003000,-0.000600
19710618,-0.015400,-0.006200,0.000800
19710621,-0.012100,-0.005300,0.001400
19710622,-0.003000,-0.000800,-0.000100
19710623,0.008600,0.003400,-0.004000
19710624,-0.001700,0.001400,0.002000
19710625,-0.002000,0.001300,0.000700
19710628,-0.002600,0.000400,-0.001400
19710629,0.011100,0.002000,0.000900
19710630,0.009200,0.000800,-0.001000
19710701,0.001000,0.001300,-0.000400
19710702,0.000400,0.001500,-0.001800
19710706,0.000600,0.002700,-0.002800
19710707,0.003500,0.002700,-0.000900
19710708,0.003300,-0.002600,-0.000600
19710709,0.003400,-0.000500,-0.001400
19710712,0.001100,-0.001300,0.000800
19710713,-0.012900,0.000200,0.002000
19710714,-0.001700,0.001300,-0.000300
19710715,0.000300,0.001000,0.000000
19710716,-0.002100,0.001000,0.001400
19710719,-0.002400,-0.001200,-0.000100
19710720,0.003700,-0.002600,0.000800
19710721,-0.000800,-0.000700,-0.001500
19710722,-0.002500,-0.002500,0.001500
19710723,-0.001700,0.000200,0.000200
19710726,-0.003400,-0.000900,0.002000
19710727,-0.009900,-0.003800,0.002300
19710728,-0.008400,-0.003200,-0.000500
19710729,-0.012700,-0.006300,-0.000200
19710730,-0.004700,-0.002600,0.000900
19710802,0.004900,0.003400,0.007500
19710803,-0.016400,-0.005800,0.000200
19710804,-0.005900,-0.000700,-0.000800
19710805,0.002400,-0.000400,-0.000400
19710806,0.002600,0.000700,-0.002100
19710809,-0.007700,-0.001800,-0.000800
19710810,0.000000,-0.003600,0.000500
19710811,0.012200,-0.000300,-0.002600
19710812,0.014100,0.001300,-0.003800
19710813,-0.003000,0.001100,0.003200
19710816,0.036200,0.009200,0.011900
19710817,0.006600,-0.002000,0.003100
19710818,-0.013400,0.002000,-0.002700
19710819,-0.004700,-0.002700,0.002400
19710820,0.001700,0.000300,-0.000300
19710823,0.008900,-0.006300,0.004600
19710824,0.009200,-0.003700,0.005100
19710825,0.000900,0.001700,0.000400
19710826,-0.001200,0.000300,-0.000700
19710827,0.002300,0.001200,0.001700
19710830,-0.009200,0.003500,0.001500
19710831,-0.004900,0.001300,-0.002000
19710901,0.000400,0.000000,0.001500
19710902,0.002500,0.000600,0.000500
19710903,0.013900,0.001100,0.001100
19710907,0.004900,0.002600,0.000900
19710908,0.002000,0.001500,-0.004200
19710909,-0.004800,0.001300,-0.002500
19710910,-0.003500,0.001800,-0.002300
19710913,-0.003600,-0.000500,-0.000200
19710914,-0.007600,0.000100,-0.001000
19710915,0.003600,-0.002000,-0.002600
19710916,-0.001800,0.001900,-0.002200
19710917,0.003000,-0.001900,-0.002100
19710920,-0.003200,-0.001900,-0.002500
19710921,-0.003200,0.001100,-0.001000
19710922,-0.008900,-0.002600,-0.000500
19710923,-0.001000,-0.001400,-0.001500
19710924,-0.001800,0.004000,-0.001500
19710927,-0.005700,-0.000900,-0.003600
19710928,0.001900,-0.001000,-0.000200
19710929,0.000100,0.001700,-0.004100
19710930,0.004600,-0.000800,-0.001300
19711001,0.006100,0.002000,-0.002400
19711004,0.002600,0.000800,-0.000200
19711005,-0.001200,-0.000400,-0.002100
19711006,0.007300,-0.001500,0.002500
19711007,0.002100,0.000400,0.001400
19711008,-0.006200,-0.000400,0.001600
19711011,-0.002200,0.000800,0.001200
19711012,0.003500,-0.000800,-0.000200
19711013,-0.005100,0.001600,-0.001000
19711014,-0.009200,-0.003300,0.001300
19711015,-0.004200,-0.001100,-0.001100
19711018,-0.005100,-0.001800,0.000600
19711019,-0.004200,-0.003300,-0.002900
19711020,-0.013800,-0.000900,0.000800
19711021,-0.000100,-0.000600,-0.001200
19711022,-0.000500,0.001600,-0.001900
19711025,-0.004400,-0.000500,-0.000900
19711026,-0.005200,-0.005100,0.001100
19711027,-0.010700,-0.005800,-0.001100
19711028,0.001200,-0.003000,0.001500
19711029,0.004700,0.002200,-0.001800
19711101,-0.014800,-0.000600,-0.001200
19711102,0.002700,-0.004500,-0.000700
19711103,0.017000,-0.002900,-0.001700
19711104,0.000000,0.002800,-0.001200
19711105,-0.002800,-0.002600,-0.000900
19711108,-0.000900,-0.000300,-0.002700
19711109,0.000700,0.000100,-0.002300
19711110,-0.011400,-0.000100,-0.003300
19711111,-0.013800,-0.002100,0.003300
19711112,-0.000400,-0.002400,-0.000100
19711115,-0.003600,0.001000,-0.000500
19711116,0.009100,-0.003700,-0.004400
19711117,0.000700,-0.003600,-0.000500
19711118,-0.007400,-0.000500,0.002500
19711119,-0.006100,-0.005500,0.001900
19711122,-0.010000,-0.005900,-0.002200
19711123,-0.008000,-0.008100,-0.001400
19711124,0.001700,-0.000800,0.000600
19711126,0.018100,-0.000500,-0.001400
19711129,0.018100,0.007500,0.002000
19711130,0.007400,0.003700,-0.002500
19711201,0.017300,0.005300,-0.002800
19711202,0.002900,0.000700,-0.001900
19711203,0.011700,-0.000300,-0.001200
19711206,-0.004600,0.003700,0.005500
19711207,0.004300,0.001400,-0.004200
19711208,0.001400,0.002800,-0.002300
19711209,0.000200,0.001700,-0.002800
19711210,0.008100,0.004200,0.000900
19711213,0.003700,0.004300,0.000200
19711214,-0.004000,-0.001500,-0.001300
19711215,0.008200,-0.000600,0.001800
19711216,0.011000,-0.000200,-0.001300
19711217,0.005000,0.002000,-0.001100
19711220,0.012200,-0.000600,-0.000800
19711221,0.002300,-0.001200,-0.001600
19711222,-0.005900,0.001500,0.002400
19711223,-0.004400,-0.000500,0.002400
19711227,0.001400,-0.002100,0.001100
19711228,0.009200,-0.003700,0.001600
19711229,0.003200,0.002400,0.002900
19711230,-0.003300,0.002400,0.000600
19711231,0.004000,0.009500,-0.002900
19720103,-0.003700,0.006300,0.006400
19720104,0.003900,0.003900,0.003500
19720105,0.009700,0.003400,0.005700
19720106,0.004400,0.004600,-0.001300
19720107,-0.000100,0.002600,0.000400
19720110,-0.000400,0.004800,0.002300
19720111,0.003900,0.004900,0.001400
19720112,-0.000700,-0.002000,-0.001700
19720113,-0.005900,0.000200,-0.001700
19720114,0.004000,0.003700,-0.001300
19720117,0.003300,0.003000,0.001300
19720118,0.003800,0.002400,0.001500
19720119,-0.001500,0.001600,-0.001400
19720120,-0.000800,-0.000900,-0.002500
19720121,-0.001900,0.003100,-0.001400
19720124,-0.010900,0.000700,0.002600
19720125,0.001600,-0.000300,-0.002300
19720126,-0.001600,0.004200,0.001100
19720127,0.011000,0.004200,0.000100
19720128,0.007300,0.002300,0.003500
19720131,-0.000600,0.005600,0.002700
19720201,0.001400,0.005300,-0.003800
19720202,0.006200,0.005700,-0.007800
19720203,-0.000200,-0.000500,-0.006500
19720204,0.003600,-0.000700,0.002300
19720207,-0.003500,-0.000100,0.003900
19720208,0.001300,-0.000200,-0.002000
19720209,0.007200,0.001100,-0.001400
19720210,0.000300,-0.002000,0.002700
19720211,-0.004000,0.001700,-0.001400
19720214,-0.004000,0.000100,0.000200
19720215,0.004500,0.002600,-0.000700
19720216,0.004900,0.000000,-0.000800
19720217,-0.000400,0.000500,-0.001500
19720218,-0.002400,0.001500,-0.002800
19720222,-0.000100,0.001100,0.001000
19720223,0.001200,0.000700,-0.002000
19720224,0.001500,0.000100,-0.002000
19720225,0.006300,-0.001000,-0.003200
19720228,0.000600,-0.002600,0.002600
19720229,0.004100,0.000100,-0.003400
19720301,0.008000,0.000400,-0.005900
19720302,0.000500,0.000600,-0.002100
19720303,0.005800,0.001500,-0.003500
19720306,0.007500,-0.001800,0.002900
19720307,0.001200,-0.002500,-0.000500
19720308,0.001800,0.006100,-0.003300
19720309,0.000200,0.004200,-0.002100
19720310,-0.005400,0.001300,0.000400
19720313,-0.009500,-0.001100,0.005100
19720314,0.002900,0.000100,0.001500
19720315,0.000700,-0.001900,0.000300
19720316,-0.002800,-0.002200,-0.000500
19720317,0.002700,-0.003000,-0.001800
19720320,-0.003800,-0.005800,-0.000100
19720321,-0.009400,-0.005000,0.000000
19720322,0.001600,-0.000400,0.000900
19720323,0.009500,0.002200,-0.001600
19720324,-0.002100,0.000400,-0.002000
19720327,-0.002100,0.000600,-0.001500
19720328,-0.001000,0.001500,-0.002500
19720329,-0.005900,0.003300,-0.002800
19720330,0.006100,-0.001000,0.001900
19720403,0.002300,-0.001000,-0.001100
19720404,0.006100,-0.001400,0.001400
19720405,0.008200,0.001500,-0.003100
19720406,0.004000,0.001400,-0.000200
19720407,0.002600,0.000800,0.000500
19720410,-0.001700,0.003400,0.000700
19720411,0.003600,0.002400,0.000900
19720412,0.003500,0.002600,-0.001000
19720413,-0.002700,-0.000900,-0.001400
19720414,0.000300,0.002400,-0.001500
19720417,-0.002600,-0.001000,0.002700
19720418,0.001700,-0.001300,0.001300
19720419,-0.006300,-0.004500,0.005000
19720420,-0.001800,0.001300,0.001100
19720421,-0.001600,-0.000100,0.001900
19720424,-0.006600,0.002000,-0.001900
19720425,-0.009900,-0.002500,-0.002600
19720426,-0.002400,-0.001100,0.000300
19720427,0.001000,-0.002300,0.000400
19720428,0.005100,-0.000900,-0.001500
19720501,-0.009100,-0.001900,0.001700
19720502,-0.005900,-0.002000,-0.000200
19720503,-0.002300,-0.007100,0.001500
19720504,0.002300,-0.003700,-0.002400
19720505,0.003600,-0.001000,-0.003100
19720508,-0.005100,-0.003700,0.000800
19720509,-0.014500,-0.006700,-0.001100
19720510,0.007000,0.001800,-0.000400
19720511,0.004100,0.002400,0.000100
19720512,0.006900,0.002600,0.000000
19720515,0.005000,0.003100,-0.003600
19720516,-0.002300,-0.000800,0.000900
19720517,0.002000,-0.000900,-0.001800
19720518,0.009100,-0.000500,-0.005800
19720519,0.009200,-0.002200,-0.002400
19720522,0.005500,-0.003100,-0.004200
19720523,0.000300,-0.000800,-0.004900
19720524,0.004100,-0.001300,-0.002700
19720525,0.002100,-0.000500,-0.003100
19720526,0.001600,0.002500,-0.000800
19720530,-0.003400,-0.002300,0.003300
19720531,-0.007300,-0.001900,0.001100
19720601,0.002200,0.001000,-0.000800
19720602,0.001100,0.002800,-0.003000
19720605,-0.008000,0.000100,-0.000500
19720606,-0.005600,0.001600,-0.004000
19720607,-0.005100,0.000000,-0.001100
19720608,-0.003000,-0.000600,0.000200
19720609,-0.004600,0.000000,0.001000
19720612,0.000700,-0.000600,-0.000500
19720613,0.004300,-0.001400,-0.002000
19720614,0.007600,0.001200,-0.005000
19720615,-0.000700,-0.001800,-0.002200
19720616,-0.000900,0.000600,0.000900
19720619,-0.001600,0.002200,-0.000500
19720620,0.003600,-0.002000,-0.000900
19720621,0.001500,-0.002200,-0.003300
19720622,-0.001700,-0.001100,0.000100
19720623,-0.004200,0.001500,-0.000800
19720626,-0.007000,0.002100,0.000200
19720627,-0.001200,-0.002200,0.000700
19720628,-0.003600,0.000800,-0.002600
19720629,-0.002000,0.000100,-0.002400
19720630,0.003900,0.002000,0.000400
19720703,0.003400,0.000100,0.001100
19720705,0.005500,-0.000700,-0.001400
19720706,0.007600,-0.003500,-0.003500
19720707,-0.003200,0.001700,-0.002300
19720710,-0.005500,-0.000500,0.001900
19720711,-0.007500,-0.000400,0.002100
19720712,-0.005300,-0.004400,0.004600
19720713,-0.006300,-0.001500,0.003200
19720714,0.004700,-0.001800,-0.000900
19720717,-0.009200,-0.001500,0.006900
19720718,-0.000900,-0.006100,0.003000
19720719,0.002300,-0.000300,-0.000500
19720720,-0.003400,-0.002000,0.002800
19720721,0.007200,-0.000400,-0.001600
19720724,0.010800,0.001300,-0.005200
19720725,-0.003100,0.000200,0.000000
19720726,-0.001000,-0.000500,-0.001900
19720727,-0.003400,-0.004200,0.001600
19720728,0.000300,-0.002800,-0.000400
19720731,-0.000700,-0.002800,-0.001100
19720801,0.009300,-0.003100,-0.005400
19720802,0.008300,-0.003400,-0.003200
19720803,0.007400,-0.004700,-0.002300
19720804,0.003400,-0.000800,-0.002600
19720807,0.001100,-0.001700,-0.000300
19720808,0.000700,-0.002700,-0.001300
19720809,0.001200,0.000600,-0.000500
19720810,0.002200,0.000200,0.000300
19720811,0.008200,-0.002000,0.000600
19720814,0.004300,-0.002300,0.004500
19720815,-0.004300,-0.000100,0.006700
19720816,-0.002800,-0.001900,0.007000
19720817,-0.002200,-0.000100,0.007000
19720818,0.004100,-0.001400,0.002600
19720821,-0.000800,-0.002600,0.008100
19720822,0.005000,-0.006800,0.010300
19720823,-0.001500,0.000400,0.004100
19720824,-0.010700,0.001400,0.004600
19720825,-0.002700,-0.000100,0.001700
19720828,-0.004700,-0.000700,0.002300
19720829,0.001300,-0.003400,0.000900
19720830,0.001300,-0.002200,0.001400
19720831,0.004400,-0.002100,-0.000200
19720901,0.004000,0.001000,-0.001500
19720905,-0.002900,0.000500,0.000600
19720906,-0.006000,-0.001100,0.002500
19720907,-0.003400,-0.001900,0.003500
19720908,-0.001400,-0.001900,0.003500
19720911,-0.006900,-0.004200,0.003000
19720912,-0.009500,-0.001500,0.003300
